experiment,variant,seed,strategy,travel_model,planning_travel_model,execution_travel_model,objective_mode,task_count,uav_count,weighted_delay,weighted_mean_delay,mean_delay,high_priority_mean_delay,makespan,total_travel_time,total_service_time,replanning_count,initial_planning_runtime,total_replanning_runtime,mean_replanning_runtime,max_replanning_runtime,total_algorithm_runtime,assignment_changes,successor_edge_changes,time_consistency_check,feasible,runner_wall_runtime,scenario_fingerprint
E4,no_reorder,1021,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,2545.8962217666285,18.056001572812967,20.87368324203176,18.15913344648985,77.27372252930783,169.9623604869744,73.44618583211839,10,0.08987490000072285,0.00455829999918933,0.000455829999918933,0.000807399999757763,0.09443319999991218,0,0,True,True,0.097091100000398,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae
E4,full,1021,full,dubins,dubins,dubins,weighted_delay,20,3,2580.283241082029,18.299881142425736,20.301858785696126,18.0922519425453,71.03724046742992,168.71180895950857,73.44618583211839,10,0.09521080000013171,0.03972500000054424,0.003972500000054424,0.01432810000005702,0.13493580000067595,6,5,True,True,0.13753010000073118,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae
E4,local,1021,local,dubins,dubins,dubins,weighted_delay,20,3,2545.8962217666285,18.056001572812967,20.87368324203176,18.15913344648985,77.27372252930783,169.9623604869744,73.44618583211839,10,0.0955297000000428,0.019744700002775062,0.001974470000277506,0.006511999999929685,0.11527440000281786,4,2,True,True,0.11839560000044003,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae
E4,no_reorder,1022,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,2073.1889344854158,19.93450898543669,21.415400433484926,13.678383984776397,76.0576481990675,167.81920249036284,79.60962116856413,10,0.08209510000051523,0.003552900001523085,0.00035529000015230847,0.0006571000012627337,0.08564800000203832,0,0,True,True,0.08800509999855421,1006deff479e3c5be81834c44d75e485cc4a7a04c3724d8b8a5d969fbe8149d7
E4,full,1022,full,dubins,dubins,dubins,weighted_delay,20,3,1910.1765706691951,18.367082410280723,20.506787296055005,12.45828189498076,70.46514813610148,159.13829352549118,79.60962116856413,10,0.0802640000001702,0.022623999997449573,0.0022623999997449574,0.005231600000115577,0.10288799999761977,4,1,True,True,0.10530049999943003,1006deff479e3c5be81834c44d75e485cc4a7a04c3724d8b8a5d969fbe8149d7
E4,local,1022,local,dubins,dubins,dubins,weighted_delay,20,3,1910.1765706691951,18.367082410280723,20.506787296055005,12.45828189498076,70.46514813610148,159.13829352549118,79.60962116856413,10,0.07677519999924698,0.011113799999293406,0.0011113799999293405,0.0021993999998812797,0.08788899999854038,4,1,True,True,0.09031259999937902,1006deff479e3c5be81834c44d75e485cc4a7a04c3724d8b8a5d969fbe8149d7
E4,no_reorder,1023,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,2299.003180721129,20.900028915646626,23.443658692549974,18.003129297199756,75.43020146081459,177.75560073219964,76.22181400262484,10,0.1288886000002094,0.006909599998834892,0.0006909599998834893,0.0010244999994029058,0.1357981999990443,0,0,True,True,0.1387721999999485,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
E4,full,1023,full,dubins,dubins,dubins,weighted_delay,20,3,2327.577938687788,21.159799442616254,23.292879476834763,18.79468176183036,75.1664265020853,170.2846993049681,76.22181400262484,10,0.12365630000022065,0.10623470000427915,0.010623470000427914,0.0266671999997925,0.2298910000044998,14,14,True,True,0.2330074000001332,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
E4,local,1023,local,dubins,dubins,dubins,weighted_delay,20,3,2269.344839482181,20.630407631656194,22.731960009595447,16.897634320773225,76.7656994483886,170.11746531376548,76.22181400262484,10,0.12911329999951704,0.02989299999899231,0.002989299999899231,0.009705399999802466,0.15900629999850935,6,3,True,True,0.1621261999989656,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
E4,no_reorder,1024,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,1880.6541088429988,20.006958604712754,24.761819899078596,14.365079189652528,76.3944175468195,165.00766219609488,80.90978544727989,10,0.07848960000046645,0.00848500000029162,0.0008485000000291621,0.0015015999997558538,0.08697460000075807,0,0,True,True,0.09001759999955539,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
E4,full,1024,full,dubins,dubins,dubins,weighted_delay,20,3,1757.1591603928018,18.693182557370232,22.02428569166553,14.432429318770447,69.53800843055282,142.19578105039966,80.90978544727989,10,0.09729200000037963,0.16211839999596123,0.016211839999596123,0.07387609999932465,0.25941039999634086,13,19,True,True,0.26327020000098855,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
E4,local,1024,local,dubins,dubins,dubins,weighted_delay,20,3,1798.7048797404655,19.135158295111335,23.518000966681125,13.583742347478456,76.08902257504997,152.29714112784046,80.90978544727989,10,0.07817400000021735,0.04760999999780324,0.004760999999780325,0.013102700000672485,0.1257839999980206,8,13,True,True,0.12922339999931864,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
E4,no_reorder,1025,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,2141.9163124695488,18.306977029654263,22.370082328777805,16.756051143365514,80.57583933724155,151.02203534001086,76.94788546796208,10,0.09347229999912088,0.007332099998166086,0.0007332099998166086,0.0017642999991949182,0.10080439999728696,0,0,True,True,0.10415099999954691,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
E4,full,1025,full,dubins,dubins,dubins,weighted_delay,20,3,2191.531398060502,18.7310375902607,22.627900226825197,16.64911644970864,77.55148133066716,169.33110384465044,76.94788546796208,10,0.08019640000020445,0.11202400000183843,0.011202400000183844,0.029798999999911757,0.19222040000204288,11,15,True,True,0.1957762999991246,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
E4,local,1025,local,dubins,dubins,dubins,weighted_delay,20,3,2221.4533762140527,18.9867809932825,22.072001869805952,18.094073059891826,75.29683572827153,176.99647158347724,76.94788546796208,10,0.08432900000116206,0.03797889999805193,0.003797889999805193,0.010771199998998782,0.12230789999921399,5,9,True,True,0.12551639999946929,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
E4,no_reorder,1026,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,2018.444536025308,17.25166270107101,21.216583925902775,13.349178617219666,72.09637440850193,168.75852863397768,77.87241057760765,10,0.13104569999995874,0.006773999995857594,0.0006773999995857594,0.001413699999829987,0.13781969999581634,0,0,True,True,0.1407932999991317,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
E4,full,1026,full,dubins,dubins,dubins,weighted_delay,20,3,1876.0315073009422,16.03445732735848,21.402940042145257,11.61949106746827,75.93343147636253,147.75527499500126,77.87241057760765,10,0.12423790000138979,0.13197609999951965,0.013197609999951964,0.04402079999999842,0.25621400000090944,8,8,True,True,0.25933770000119694,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
E4,local,1026,local,dubins,dubins,dubins,weighted_delay,20,3,1917.254442522784,16.386790107032343,21.997984075926293,11.68692759595754,76.74588994820084,161.84419414725784,77.87241057760765,10,0.12395420000029844,0.04064000000289525,0.004064000000289525,0.010110499999427702,0.1645942000031937,11,7,True,True,0.16833880000012869,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
E4,no_reorder,1027,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,2695.6053527029,19.967447057058518,23.19663538079946,19.259240885789605,75.615497241785,164.5711236836481,87.49322741588529,10,0.06854279999970458,0.007592700001623598,0.0007592700001623597,0.001515300000392017,0.07613550000132818,0,0,True,True,0.07904029999917839,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
E4,full,1027,full,dubins,dubins,dubins,weighted_delay,20,3,2693.280440788776,19.950225487324268,23.196141808420542,19.258418265158074,75.615497241785,164.56125223606972,87.49322741588529,10,0.07680079999954614,0.1357706999988295,0.013577069999882951,0.03035470000031637,0.21257149999837566,5,6,True,True,0.21558659999936935,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
E4,local,1027,local,dubins,dubins,dubins,weighted_delay,20,3,2693.280440788776,19.950225487324268,23.196141808420542,19.258418265158074,75.615497241785,164.56125223606972,87.49322741588529,10,0.0809304999984306,0.03644309999799589,0.0036443099997995887,0.008718500001123175,0.11737359999642649,1,0,True,True,0.12047259999962989,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
E4,no_reorder,1028,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,2314.262484137463,21.23176590951801,24.724343484557167,17.33860093437228,78.86289279826894,184.96336488308543,74.21904947241396,10,0.0847987999986799,0.006466200000431854,0.0006466200000431854,0.0017499999994470272,0.09126499999911175,0,0,True,True,0.09417690000009316,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
E4,full,1028,full,dubins,dubins,dubins,weighted_delay,20,3,2172.6352691301067,19.9324336617441,23.076366977102584,16.653446202489192,76.10832514760476,169.5708192812722,74.21904947241396,10,0.07617299999947136,0.12418279999656079,0.01241827999965608,0.04683450000084122,0.20035579999603215,10,19,True,True,0.20371019999947748,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
E4,local,1028,local,dubins,dubins,dubins,weighted_delay,20,3,2233.448591255937,20.490354048219608,23.610417332530456,17.082758634904014,79.63645283811695,182.65308520166462,74.21904947241396,10,0.09053029999995488,0.06403229999705218,0.006403229999705218,0.02288070000031439,0.15456259999700706,9,15,True,True,0.1575974999996106,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
E4,no_reorder,1029,no_reorder,dubins,dubins,dubins,weighted_delay,20,3,1674.797020579183,17.265948665764775,20.1875469314851,15.068446172982908,82.74537662892197,192.51773735313196,68.8142425626547,10,0.08186380000006466,0.0050351999980193796,0.000503519999801938,0.0012561999992612982,0.08689899999808404,0,0,True,True,0.08974149999994552,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
E4,full,1029,full,dubins,dubins,dubins,weighted_delay,20,3,1684.6538841492581,17.367565815971734,19.900785043706094,15.812220331570638,80.96050188187925,191.71532033092575,68.8142425626547,10,0.08117550000133633,0.04438819999995758,0.004438819999995758,0.020980499999495805,0.1255637000012939,7,4,True,True,0.12814700000126322,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
E4,local,1029,local,dubins,dubins,dubins,weighted_delay,20,3,1698.0787381116681,17.50596637228524,19.756068896967427,15.812220331570638,81.95348055153353,192.95720182798132,68.8142425626547,10,0.09016849999898113,0.016269900001134374,0.0016269900001134375,0.005969599998934427,0.10643840000011551,5,4,True,True,0.10893009999927017,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
