seed,comparison,metric,variant_A,variant_B,value_A,value_B,absolute_difference,relative_difference_percent,outcome_A_lower_is_better,scenario_fingerprint,quality_gap_local_vs_full_percent,runtime_ratio
1017,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.4456993000021612,0.0135652999979356,0.4321340000042256,3185.5838062555845,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0445699300002161,0.0013565299997935,0.0432134000004226,3185.583806255728,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.0942555999990872,0.0020420999990165,0.0922135000000707,4515.621176459616,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.573999800002639,0.1348892999976669,0.43911050000497204,325.5339749057687,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,assignment_changes,full,no_reorder,38.0,0.0,38.0,,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,successor_edge_changes,full,no_reorder,62.0,0.0,62.0,,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1018,local_vs_full,weighted_mean_delay,local,full,17.258772275525303,17.051177730561083,0.2075945449642198,1.2174792160669639,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_full,weighted_delay,local,full,1708.6184552770048,1688.066595325547,20.5518599514578,1.2174792160669663,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,1.2174792160669663,
1018,local_vs_full,high_priority_mean_delay,local,full,18.337884390154997,18.158280241997545,0.17960414815745196,0.9891032948266371,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_full,initial_planning_runtime,local,full,0.0993275999990146,0.0913101999994978,0.008017399999516797,8.78039912250865,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_full,total_replanning_runtime,local,full,0.012388799999826,0.0292652999996789,-0.016876499999852898,-57.66727147863876,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,0.4233272852136124
1018,local_vs_full,mean_replanning_runtime,local,full,0.0012388799999826,0.0029265299999678,-0.0016876499999852002,-57.66727147863746,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_full,max_replanning_runtime,local,full,0.0043234999993728,0.0130829000008816,-0.0087594000015088,-66.9530455856006,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_full,total_algorithm_runtime,local,full,0.1117163999988406,0.1205754999991768,-0.008859100000336198,-7.347346683527483,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_full,assignment_changes,local,full,3.0,4.0,-1.0,-25.0,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_full,successor_edge_changes,local,full,0.0,1.0,-1.0,-100.0,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,17.258772275525303,17.75410536465144,-0.49533308912613805,-2.7899636672898764,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,weighted_delay,local,no_reorder,1708.6184552770048,1757.656431100493,-49.03797582348807,-2.7899636672898986,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,18.337884390154997,18.337884390154997,0.0,0.0,tie,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.0993275999990146,0.0803563999998004,0.01897119999921419,23.608822693974986,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.012388799999826,0.0037603000018862,0.008628499997939802,229.46307458478498,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.0012388799999826,0.0003760300001886,0.0008628499997939999,229.4630745848024,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0043234999993728,0.0009067999999388,0.0034166999994340004,376.78650194801435,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.1117163999988406,0.0841167000016867,0.027599699997153906,32.81120157661972,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,assignment_changes,local,no_reorder,3.0,0.0,3.0,,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,local_vs_no_reorder,successor_edge_changes,local,no_reorder,0.0,0.0,0.0,,tie,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,17.051177730561083,17.75410536465144,-0.7029276340903579,-3.959239959732875,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,weighted_delay,full,no_reorder,1688.066595325547,1757.656431100493,-69.58983577494587,-3.959239959732899,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,18.158280241997545,18.337884390154997,-0.17960414815745196,-0.9794158602825278,win,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.0913101999994978,0.0803563999998004,0.010953799999697394,13.631521571056696,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.0292652999996789,0.0037603000018862,0.0255049999977927,678.2703503709588,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0029265299999678,0.0003760300001886,0.0025504999997792003,678.2703503709763,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.0130829000008816,0.0009067999999388,0.0121761000009428,1342.754742144306,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.1205754999991768,0.0841167000016867,0.036458799997490104,43.34311735572013,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,assignment_changes,full,no_reorder,4.0,0.0,4.0,,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1018,full_vs_no_reorder,successor_edge_changes,full,no_reorder,1.0,0.0,1.0,,loss,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7,,
1019,local_vs_full,weighted_mean_delay,local,full,21.719592154910647,21.574663961672147,0.14492819323849915,0.6717517987578726,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_full,weighted_delay,local,full,2410.8747291950817,2394.7876997456083,16.087029449473448,0.6717517987578744,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,0.6717517987578744,
1019,local_vs_full,high_priority_mean_delay,local,full,17.92556628529919,17.801764780392332,0.12380150490685793,0.6954451226274965,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_full,initial_planning_runtime,local,full,0.0531556000005366,0.0497176999997464,0.003437900000790202,6.9148411950024595,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_full,total_replanning_runtime,local,full,0.1113330000007408,0.319985899999665,-0.20865289999892417,-65.20690442895847,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,0.34793095571041527
1019,local_vs_full,mean_replanning_runtime,local,full,0.011133300000074,0.0319985899999665,-0.020865289999892497,-65.20690442895872,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_full,max_replanning_runtime,local,full,0.0223088000002462,0.061763300000166,-0.039454499999919804,-63.880168319720234,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_full,total_algorithm_runtime,local,full,0.1644886000012775,0.3697035999994114,-0.2052149999981339,-55.50797990564891,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_full,assignment_changes,local,full,10.0,13.0,-3.0,-23.076923076923077,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_full,successor_edge_changes,local,full,22.0,20.0,2.0,10.0,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,21.719592154910647,22.088571619019877,-0.36897946410923055,-1.6704541627830396,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,weighted_delay,local,no_reorder,2410.8747291950817,2451.831449711206,-40.95672051612428,-1.670454162783027,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,17.92556628529919,18.35616030769217,-0.43059402239298095,-2.3457739264378725,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.0531556000005366,0.053863299999648,-0.0007076999991113969,-1.3138816209107533,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.1113330000007408,0.0118808999977773,0.09945210000296349,837.0754742617913,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.011133300000074,0.0011880899997777,0.0099452100002963,837.0754742618084,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0223088000002462,0.0021178000006329,0.0201909999996133,953.3950322778006,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.1644886000012775,0.0657441999974253,0.09874440000385219,150.1948460970234,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,assignment_changes,local,no_reorder,10.0,0.0,10.0,,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,local_vs_no_reorder,successor_edge_changes,local,no_reorder,22.0,0.0,22.0,,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,21.574663961672147,22.088571619019877,-0.5139076573477297,-2.326577137768463,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,weighted_delay,full,no_reorder,2394.7876997456083,2451.831449711206,-57.043749965597726,-2.3265771377684525,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,17.801764780392332,18.35616030769217,-0.5543955272998389,-3.020215110387322,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.0497176999997464,0.053863299999648,-0.004145599999901599,-7.696520636367787,win,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.319985899999665,0.0118808999977773,0.3081050000018877,2593.2799708736584,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0319985899999665,0.0011880899997777,0.030810500000188798,2593.279970873727,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.061763300000166,0.0021178000006329,0.0596454999995331,2816.3896487726965,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.3697035999994114,0.0657441999974253,0.30395940000198607,462.33644947218136,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,assignment_changes,full,no_reorder,13.0,0.0,13.0,,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1019,full_vs_no_reorder,successor_edge_changes,full,no_reorder,20.0,0.0,20.0,,loss,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4,,
1020,local_vs_full,weighted_mean_delay,local,full,16.838435990420365,17.179704246737764,-0.34126825631739877,-1.9864617656744694,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_full,weighted_delay,local,full,1986.935446869603,2027.205101115056,-40.26965424545301,-1.9864617656744674,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,-1.9864617656744674,
1020,local_vs_full,high_priority_mean_delay,local,full,13.35646214609802,13.276799008633729,0.07966313746429066,0.6000176504328096,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_full,initial_planning_runtime,local,full,0.1321545999999216,0.1276992000002792,0.004455399999642395,3.4889803535438393,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_full,total_replanning_runtime,local,full,0.0349892000012914,0.0753437999992456,-0.0403545999979542,-53.56061148808298,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,0.46439388511917024
1020,local_vs_full,mean_replanning_runtime,local,full,0.0034989200001291,0.0075343799999245,-0.0040354599997954,-53.56061148808314,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_full,max_replanning_runtime,local,full,0.0091807999997399,0.0190986999987217,-0.0099178999989818,-51.92971249166497,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_full,total_algorithm_runtime,local,full,0.1671438000012131,0.2030429999995249,-0.035899199998311815,-17.680589825010372,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_full,assignment_changes,local,full,11.0,20.0,-9.0,-45.0,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_full,successor_edge_changes,local,full,8.0,13.0,-5.0,-38.46153846153847,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,16.838435990420365,16.62163402433725,0.2168019660831142,1.3043360584505388,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,weighted_delay,local,no_reorder,1986.935446869603,1961.352814871796,25.582631997807084,1.3043360584505188,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,13.35646214609802,12.975111255576875,0.38135089052114424,2.9390953419165062,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.1321545999999216,0.1302636999989772,0.0018909000009444121,1.451593959759518,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.0349892000012914,0.0062489999982062,0.028740200003085203,459.9167868672618,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.0034989200001291,0.0006248999998206,0.0028740200003085,459.91678686727334,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0091807999997399,0.0011422000006859,0.008038599999054,703.7821742450321,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.1671438000012131,0.1365126999971835,0.030631100004029604,22.438278639761414,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,assignment_changes,local,no_reorder,11.0,0.0,11.0,,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,local_vs_no_reorder,successor_edge_changes,local,no_reorder,8.0,0.0,8.0,,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,17.179704246737764,16.62163402433725,0.558070222400513,3.357493141669414,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,weighted_delay,full,no_reorder,2027.205101115056,1961.352814871796,65.8522862432601,3.357493141669391,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,13.276799008633729,12.975111255576875,0.3016877530568536,2.32512652195706,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.1276992000002792,0.1302636999989772,-0.0025644999986979833,-1.9686988767539377,win,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.0753437999992456,0.0062489999982062,0.0690948000010394,1105.6937113277859,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0075343799999245,0.0006248999998206,0.0069094800001039,1105.693711327815,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.0190986999987217,0.0011422000006859,0.0179564999980358,1572.0977050650308,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.2030429999995249,0.1365126999971835,0.06653030000234142,48.73561214723176,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,assignment_changes,full,no_reorder,20.0,0.0,20.0,,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1020,full_vs_no_reorder,successor_edge_changes,full,no_reorder,13.0,0.0,13.0,,loss,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43,,
1021,local_vs_full,weighted_mean_delay,local,full,18.056001572812967,18.299881142425736,-0.24387956961276913,-1.3326838995001349,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_full,weighted_delay,local,full,2545.8962217666285,2580.283241082029,-34.387019315400266,-1.3326838995001278,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,-1.3326838995001278,
1021,local_vs_full,high_priority_mean_delay,local,full,18.15913344648985,18.0922519425453,0.0668815039445505,0.36966931566586014,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_full,initial_planning_runtime,local,full,0.0955297000000428,0.0952108000001317,0.00031889999991109585,0.3349409939950665,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_full,total_replanning_runtime,local,full,0.019744700002775,0.0397250000005442,-0.0199802999977692,-50.296538697282536,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,0.49703461302717467
1021,local_vs_full,mean_replanning_runtime,local,full,0.0019744700002775,0.0039725000000544,-0.0019980299997769003,-50.29653869728229,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_full,max_replanning_runtime,local,full,0.0065119999999296,0.014328100000057,-0.0078161000001274,-54.5508476357389,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_full,total_algorithm_runtime,local,full,0.1152744000028178,0.1349358000006759,-0.019661399997858098,-14.570929284711406,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_full,assignment_changes,local,full,4.0,6.0,-2.0,-33.33333333333333,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_full,successor_edge_changes,local,full,2.0,5.0,-3.0,-60.0,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,18.056001572812967,18.056001572812967,0.0,0.0,tie,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,weighted_delay,local,no_reorder,2545.8962217666285,2545.8962217666285,0.0,0.0,tie,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,18.15913344648985,18.15913344648985,0.0,0.0,tie,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.0955297000000428,0.0898749000007228,0.00565479999931999,6.291856791244843,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.019744700002775,0.0045582999991893,0.0151864000035857,333.15929197917256,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.0019744700002775,0.0004558299999189,0.0015186400003586002,333.1592919792011,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0065119999999296,0.0008073999997577,0.0057046000001719005,706.5395097701072,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.1152744000028178,0.0944331999999121,0.020841200002905694,22.069780546381033,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,assignment_changes,local,no_reorder,4.0,0.0,4.0,,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,local_vs_no_reorder,successor_edge_changes,local,no_reorder,2.0,0.0,2.0,,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,18.299881142425736,18.056001572812967,0.24387956961276913,1.3506842510469212,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,weighted_delay,full,no_reorder,2580.283241082029,2545.8962217666285,34.387019315400266,1.350684251046914,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,18.0922519425453,18.15913344648985,-0.0668815039445505,-0.3683077947614216,win,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.0952108000001317,0.0898749000007228,0.005335899999408894,5.937030249119588,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.0397250000005442,0.0045582999991893,0.0351667000013549,771.4871774040616,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0039725000000544,0.0004558299999189,0.0035166700001355005,771.4871774041148,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.014328100000057,0.0008073999997577,0.013520700000299299,1674.5974739109301,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.1349358000006759,0.0944331999999121,0.04050260000076379,42.890212341423876,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
1021,full_vs_no_reorder,assignment_changes,full,no_reorder,6.0,0.0,6.0,,loss,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae,,
