experiment,variant,turning_radius,seed,strategy,travel_model,planning_travel_model,execution_travel_model,objective_mode,task_count,uav_count,weighted_delay,weighted_mean_delay,mean_delay,high_priority_mean_delay,makespan,total_travel_time,total_service_time,replanning_count,initial_planning_runtime,total_replanning_runtime,mean_replanning_runtime,max_replanning_runtime,total_algorithm_runtime,assignment_changes,successor_edge_changes,time_consistency_check,feasible,runner_wall_runtime,scenario_fingerprint
E3,dubins_aware,15.0,1001,local,dubins,dubins,dubins,weighted_delay,20,3,2882.2139956786164,23.62470488261161,32.303050885893185,15.129938704264383,89.38159070082769,202.32386450499166,78.5731594633367,10,0.04613629999948898,0.08339839999644028,0.008339839999644027,0.027116200000818935,0.12953469999592926,12,18,True,True,0.13278700000046229,0f7a79452d8995b65ae2309a61a939e6d2c749ac5ccd9800d93d7f51c93e1380
E3,euclidean_planned,15.0,1001,local,euclidean,euclidean,dubins,weighted_delay,20,3,3349.7822806305107,27.45723180844681,36.79027978659426,20.53633921937184,108.66196990125692,216.96836476701702,78.5731594633367,10,0.020825499999773456,0.027643600002193125,0.0027643600002193124,0.003917899999578367,0.04846910000196658,12,29,True,True,0.051921099999162834,0f7a79452d8995b65ae2309a61a939e6d2c749ac5ccd9800d93d7f51c93e1380
E3,dubins_aware,15.0,1002,local,dubins,dubins,dubins,weighted_delay,20,3,2399.622294286651,23.29730382802574,25.83329902893741,19.712218289797494,80.91989391545548,180.92539209287617,76.90693803051695,10,0.05464310000024852,0.027571099997658166,0.002757109999765817,0.004815599999346887,0.08221419999790669,8,3,True,True,0.08505350000086764,71c60c009904cbc882e2695e8d4cd314b4440703c0ccfcc0e225c7c82bd82fee
E3,euclidean_planned,15.0,1002,local,euclidean,euclidean,dubins,weighted_delay,20,3,3067.1223766907574,29.77788715233745,32.207973575993336,25.864166262290865,92.72404412541734,215.81723240603785,76.90693803051695,10,0.012813999999707448,0.01206139999885636,0.0012061399998856358,0.0038226999986363808,0.024875399998563807,4,8,True,True,0.027759900000091875,71c60c009904cbc882e2695e8d4cd314b4440703c0ccfcc0e225c7c82bd82fee
E3,dubins_aware,15.0,1003,local,dubins,dubins,dubins,weighted_delay,20,3,2536.1887467800457,20.453135054677787,24.14520093957509,18.321981575118183,85.840285981467,193.14652751444214,79.94105783304978,10,0.06896159999996598,0.01820179999958782,0.001820179999958782,0.004996700001356658,0.0871633999995538,7,3,True,True,0.08934310000040568,5eead9093edc1429e07e3dc98fa68d0bb2502529fe73d8688285a9629d87f8b0
E3,euclidean_planned,15.0,1003,local,euclidean,euclidean,dubins,weighted_delay,20,3,2936.963781664365,23.685191787615846,29.87317115172045,19.801324990129654,94.52837410795222,225.34194144799378,79.94105783304978,10,0.02549659999931464,0.006808899999668938,0.0006808899999668939,0.0013680000010936055,0.03230549999898358,3,2,True,True,0.03454820000115433,5eead9093edc1429e07e3dc98fa68d0bb2502529fe73d8688285a9629d87f8b0
E3,dubins_aware,15.0,1004,local,dubins,dubins,dubins,weighted_delay,20,3,2165.532611909774,21.65532611909774,27.596900295575843,17.84058453196058,97.68953814764166,215.7530409714171,84.36853573586968,10,0.1264910999998392,0.029676000003746594,0.0029676000003746594,0.00823339999988093,0.1561671000035858,10,8,True,True,0.1585629000001063,7be703105dd316dddd19680427fcd931558b846dd0263e8cb6f39e2e0cbcf85a
E3,euclidean_planned,15.0,1004,local,euclidean,euclidean,dubins,weighted_delay,20,3,2615.2796404053634,26.152796404053632,33.15393945250172,23.336752163589512,102.54064752052562,234.4841490345429,84.36853573586968,10,0.015584500000841217,0.012621699999726843,0.0012621699999726844,0.004981800000678049,0.02820620000056806,6,8,True,True,0.03124989999923855,7be703105dd316dddd19680427fcd931558b846dd0263e8cb6f39e2e0cbcf85a
E3,dubins_aware,15.0,1005,local,dubins,dubins,dubins,weighted_delay,20,3,2048.82024058329,22.51450813827791,28.412167599235524,16.144182510070298,84.45714699780594,200.05783651096456,78.66747659875745,10,0.04647030000160157,0.03375350000351318,0.003375350000351318,0.006191200000102981,0.08022380000511475,9,12,True,True,0.0828801999996358,0e4640a52c768e376e8b9648b6dd9509d721d5d3d062c73ce13746adab93219c
E3,euclidean_planned,15.0,1005,local,euclidean,euclidean,dubins,weighted_delay,20,3,2271.4289431591537,24.960757617133556,35.17308447807157,15.01186782560039,91.82920257084,221.8269501858424,78.66747659875745,10,0.016066899999714224,0.01982020000104967,0.001982020000104967,0.004315300000598654,0.035887100000763894,8,16,True,True,0.039168499999505,0e4640a52c768e376e8b9648b6dd9509d721d5d3d062c73ce13746adab93219c
E3,dubins_aware,15.0,1006,local,dubins,dubins,dubins,weighted_delay,20,3,2213.320136040608,21.48854501010299,26.93363264145833,18.57681444548245,80.02414799146459,185.9676487058759,80.55442415556645,10,0.1210981999993237,0.035434899997198954,0.0035434899997198953,0.00662949999968987,0.15653309999652265,3,4,True,True,0.15942320000067411,5b6136e35f30d56f708196a4a6fa1569434b50e5a6f706432fa2cbb66c88b22a
E3,euclidean_planned,15.0,1006,local,euclidean,euclidean,dubins,weighted_delay,20,3,2950.08468725077,28.64159890534728,38.113135565298755,21.237273695452647,98.02134428942516,233.44357436922598,80.55442415556645,10,0.015742399998998735,0.014725700004419195,0.0014725700004419196,0.0026997999993909616,0.03046810000341793,6,8,True,True,0.033174300000609946,5b6136e35f30d56f708196a4a6fa1569434b50e5a6f706432fa2cbb66c88b22a
E3,dubins_aware,15.0,1007,local,dubins,dubins,dubins,weighted_delay,20,3,2355.084143718312,23.788728724427397,30.959513813156185,20.052277332225014,85.03173146528256,192.38275246229887,85.7842610780996,10,0.09485850000055507,0.06177180000122462,0.006177180000122462,0.017947199999980512,0.1566303000017797,11,17,True,True,0.159239599999637,e312f0c9746c8c6abc7943725849fcc28869bfe811c55546ae9e8abac901328c
E3,euclidean_planned,15.0,1007,local,euclidean,euclidean,dubins,weighted_delay,20,3,2866.8747323077273,28.958330629370984,38.632462484781925,24.52347558563454,110.68230029994191,235.05765545174603,85.7842610780996,10,0.01634809999995923,0.03640120000090974,0.003640120000090974,0.009735100000398234,0.05274930000086897,14,30,True,True,0.05603979999978037,e312f0c9746c8c6abc7943725849fcc28869bfe811c55546ae9e8abac901328c
E3,dubins_aware,15.0,1008,local,dubins,dubins,dubins,weighted_delay,20,3,2299.761385571399,24.465546655014883,35.3057073424186,16.1650418864645,96.35396031175999,213.09164535412265,79.08222261045597,10,0.07164209999973536,0.08448269999462354,0.008448269999462354,0.017167199999676086,0.1561247999943589,13,25,True,True,0.15920610000102897,675095b19ed45871bf1d8006266a7c20d6b449c2b56b8c6b5f482598671f899a
E3,euclidean_planned,15.0,1008,local,euclidean,euclidean,dubins,weighted_delay,20,3,2437.4285410867096,25.93009086262457,38.62707252774848,14.567546459930991,101.90727009431895,241.11362113682856,79.08222261045597,10,0.028820200001064222,0.01920580000296468,0.001920580000296468,0.0041246000000683125,0.0480260000040289,6,12,True,True,0.051013499998589396,675095b19ed45871bf1d8006266a7c20d6b449c2b56b8c6b5f482598671f899a
E3,dubins_aware,15.0,1009,local,dubins,dubins,dubins,weighted_delay,20,3,2104.2373867593606,20.040356064374862,23.644778816630005,17.68229923513695,80.24642200539678,182.41155436502288,74.35072124314618,10,0.09974549999969895,0.017322099998636986,0.0017322099998636985,0.0037635000007867347,0.11706759999833594,9,4,True,True,0.11984719999964,304e7647b9f9557a292f121d0fd989cbe434bf554cb4c991c6a91912ec2e6e45
E3,euclidean_planned,15.0,1009,local,euclidean,euclidean,dubins,weighted_delay,20,3,2621.0532713778284,24.962412108360272,28.90588585740229,21.537280720499297,89.45028779666427,212.6410724653346,74.35072124314618,10,0.016079400000307942,0.006732300003932323,0.0006732300003932324,0.0011513000008562813,0.022811700004240265,4,5,True,True,0.025478600000496954,304e7647b9f9557a292f121d0fd989cbe434bf554cb4c991c6a91912ec2e6e45
E3,dubins_aware,15.0,1010,local,dubins,dubins,dubins,weighted_delay,20,3,3854.2627425383107,27.530448160987934,30.598475760599996,23.348768045226862,92.96435243616584,210.41877856233077,88.76461610302128,10,0.09811160000026575,0.03788699999859091,0.003788699999859091,0.010408199999801582,0.13599859999885666,6,11,True,True,0.1383910000004107,2135a2b578bd0933834f9ac85c80436825011c626ef4ee0be1ebf32f7b43a23c
E3,euclidean_planned,15.0,1010,local,euclidean,euclidean,dubins,weighted_delay,20,3,4353.735282670201,31.098109161930005,34.30092478930411,27.1067896232395,98.13806059388855,238.483857349493,88.76461610302128,10,0.014975699999922654,0.017076900005122297,0.0017076900005122298,0.007001100000707083,0.03205260000504495,6,14,True,True,0.03458609999870532,2135a2b578bd0933834f9ac85c80436825011c626ef4ee0be1ebf32f7b43a23c
E3,dubins_aware,15.0,1011,local,dubins,dubins,dubins,weighted_delay,20,3,1998.6002616188728,21.26170491083907,27.201003829595425,17.534117219809904,84.2553475515813,192.44608852084804,79.67199630422755,10,0.07525379999970028,0.03182839999863063,0.003182839999863063,0.009334899999885238,0.10708219999833091,7,11,True,True,0.1099052000008669,e6837442128c5c12b4b187f4d7f1f7fcb2b5dbc0790c5d11afb3ae59b8c537c6
E3,euclidean_planned,15.0,1011,local,euclidean,euclidean,dubins,weighted_delay,20,3,2322.2062326257674,24.704321623678375,33.06232613270122,18.987585996695284,101.603578877036,217.9098654009079,79.67199630422755,10,0.029131200000847457,0.015321299999413895,0.0015321299999413896,0.003417400001126225,0.04445250000026135,9,12,True,True,0.047442099999898346,e6837442128c5c12b4b187f4d7f1f7fcb2b5dbc0790c5d11afb3ae59b8c537c6
E3,dubins_aware,15.0,1012,local,dubins,dubins,dubins,weighted_delay,20,3,2033.5404185634127,21.63340870812141,25.458379123861114,19.09358273946166,82.8987359032459,192.95635403947995,76.45062799188557,10,0.04691860000093584,0.020150199999989127,0.0020150199999989125,0.0041246000000683125,0.06706880000092497,4,5,True,True,0.06950209999922663,f1ef5b43e02efc60560d217624d0b0ba2343720dcface3e5678b48111cc66df1
E3,euclidean_planned,15.0,1012,local,euclidean,euclidean,dubins,weighted_delay,20,3,2248.6958368489045,23.922296136690473,30.63899002139781,18.97384153658042,92.93561758061894,223.2803958064794,76.45062799188557,10,0.013760499999989406,0.012495099999796366,0.0012495099999796366,0.0027817999998660525,0.026255599999785773,6,8,True,True,0.029494999998860294,f1ef5b43e02efc60560d217624d0b0ba2343720dcface3e5678b48111cc66df1
E3,dubins_aware,15.0,1013,local,dubins,dubins,dubins,weighted_delay,20,3,2248.1165411742127,20.624922396093694,26.877915544672987,16.558409031673097,78.98591521078635,195.1769775716569,76.36630151274245,10,0.06474720000005618,0.04790270000012242,0.004790270000012242,0.010744400000476162,0.1126499000001786,14,10,True,True,0.11494569999922533,c0083c00a58f9cd2b5acb675b40accfa81c0d26b76a056afd11583d8f7d4abaa
E3,euclidean_planned,15.0,1013,local,euclidean,euclidean,dubins,weighted_delay,20,3,2781.8464025062276,25.5215266284975,33.481101608122906,19.630625952648618,90.40321593993895,226.67455154683296,76.36630151274245,10,0.013378399999055546,0.01790920000166807,0.0017909200001668068,0.005162999999811291,0.031287600000723614,10,12,True,True,0.03417040000022098,c0083c00a58f9cd2b5acb675b40accfa81c0d26b76a056afd11583d8f7d4abaa
E3,dubins_aware,15.0,1014,local,dubins,dubins,dubins,weighted_delay,20,3,2687.0638294654336,22.392198578878613,27.08040759383607,17.70498775815411,78.29994935310285,188.7789494571685,74.37231421305987,10,0.060272799999438575,0.04473909999978787,0.004473909999978787,0.014576400000805734,0.10501189999922644,6,7,True,True,0.10748450000028242,48e345cb1cc930124a55fb2ecd3a8ed65b78fcb023ca79a99923057e4ad2188b
E3,euclidean_planned,15.0,1014,local,euclidean,euclidean,dubins,weighted_delay,20,3,3721.5181847446142,31.012651539538453,37.19378588207197,27.107446972001934,108.02808143058057,246.29075022118434,74.37231421305987,10,0.01468159999967611,0.011874799996803631,0.0011874799996803632,0.0019424999991315417,0.02655639999647974,1,4,True,True,0.029426699999021366,48e345cb1cc930124a55fb2ecd3a8ed65b78fcb023ca79a99923057e4ad2188b
E3,dubins_aware,15.0,1015,local,dubins,dubins,dubins,weighted_delay,20,3,2695.578721398794,22.46315601165662,28.596421863771127,18.93492785794156,86.30543656738847,198.78763405518262,83.0371078521821,10,0.04466890000003332,0.035300900006404845,0.0035300900006404847,0.0073039000017161015,0.07996980000643816,6,9,True,True,0.08291620000090916,1ff2367162acfe7866cca9ee13b2340d2e62af5c68f0c828dc8834bf842f1c5a
E3,euclidean_planned,15.0,1015,local,euclidean,euclidean,dubins,weighted_delay,20,3,3397.099346509864,28.309161220915534,35.44229539305583,22.569309696498387,98.06184973535389,238.5007609027987,83.0371078521821,10,0.027991599999950267,0.013457800001560827,0.0013457800001560826,0.004041700000016135,0.041449400001511094,4,9,True,True,0.04426670000066224,1ff2367162acfe7866cca9ee13b2340d2e62af5c68f0c828dc8834bf842f1c5a
E3,dubins_aware,15.0,1016,local,dubins,dubins,dubins,weighted_delay,20,3,3363.2931974210096,25.67399387344282,31.75611086541294,20.957253020604124,80.00360745499192,186.77179291228407,88.9418880002415,10,0.1007515000001149,0.09877070000038657,0.009877070000038657,0.01564650000000256,0.19952220000050147,15,32,True,True,0.20250809999924968,e1b1eaa8ab57c29c2f6348b19261b6321717cfbbc700b4e610f0c40eab68d605
E3,euclidean_planned,15.0,1016,local,euclidean,euclidean,dubins,weighted_delay,20,3,4388.99792513686,33.50380095524321,41.34847265120322,30.430845228735777,99.37484381363372,238.9934405094831,88.9418880002415,10,0.013112399999954505,0.028095699999539647,0.0028095699999539647,0.007728599999609287,0.04120809999949415,9,24,True,True,0.04450590000124066,e1b1eaa8ab57c29c2f6348b19261b6321717cfbbc700b4e610f0c40eab68d605
E3,dubins_aware,15.0,1017,local,dubins,dubins,dubins,weighted_delay,20,3,3199.931591197929,27.349842659811358,34.66275367304366,19.448066654179357,87.9575162698859,193.75028615245256,88.75922744057918,10,0.11667250000027707,0.123858900000414,0.0123858900000414,0.029366099999606377,0.24053140000069106,15,28,True,True,0.2437978000016301,b718dd5d7853cc518ce262f4b538dcf11ff68da28ee0d5d6d18ea2590837e4ab
E3,euclidean_planned,15.0,1017,local,euclidean,euclidean,dubins,weighted_delay,20,3,3880.9776220671124,33.17074890655652,41.868641288876084,20.51255373957895,103.19268640181097,233.64835318014389,88.75922744057918,10,0.023929599999974016,0.02184309999938705,0.002184309999938705,0.003245699999752105,0.045772699999361066,4,18,True,True,0.04894820000117761,b718dd5d7853cc518ce262f4b538dcf11ff68da28ee0d5d6d18ea2590837e4ab
E3,dubins_aware,15.0,1018,local,dubins,dubins,dubins,weighted_delay,20,3,1957.5045994415743,19.772773731733075,20.881138264914547,18.893472136326803,80.50954675998229,199.9132298997868,73.0262949426363,10,0.05496769999990647,0.009820399996897322,0.0009820399996897321,0.002641699999003322,0.0647880999968038,2,1,True,True,0.06705409999995027,e9c3352d60e082e38d1c48f1c4caabed5fad18cce16644965ddd5e6d860b86f5
E3,euclidean_planned,15.0,1018,local,euclidean,euclidean,dubins,weighted_delay,20,3,2350.708643967875,23.744531757251263,26.897387262884585,22.29302297421538,95.46514086906421,230.01363922983876,73.0262949426363,10,0.019988500000181375,0.0035237000010965858,0.00035237000010965855,0.0007937000009405892,0.02351220000127796,4,4,True,True,0.025911999999152613,e9c3352d60e082e38d1c48f1c4caabed5fad18cce16644965ddd5e6d860b86f5
E3,dubins_aware,15.0,1019,local,dubins,dubins,dubins,weighted_delay,20,3,2914.464479907832,26.256436755926412,32.192599026597335,21.921478367620782,85.49561296325082,191.10635592424575,78.72624021854828,10,0.057045300000027055,0.08240960000148334,0.008240960000148335,0.015451700000994606,0.1394549000015104,9,21,True,True,0.14246099999945727,986d705ffab4575ec581b45610b166d8839ad1093319b9982b005b1e3ea50551
E3,euclidean_planned,15.0,1019,local,euclidean,euclidean,dubins,weighted_delay,20,3,3499.7689254731417,31.529449779037314,39.54279620955753,25.231206612332155,111.43644396254588,217.94813748640996,78.72624021854828,10,0.019322600001032697,0.024762200002442114,0.0024762200002442112,0.007923400000436231,0.04408480000347481,5,14,True,True,0.04694689999996626,986d705ffab4575ec581b45610b166d8839ad1093319b9982b005b1e3ea50551
E3,dubins_aware,15.0,1020,local,dubins,dubins,dubins,weighted_delay,20,3,2426.1360044506305,20.560474613988394,28.569312460433174,14.172010325569973,88.50563400812717,195.07487998681012,78.05971687783364,10,0.0648512000007031,0.04389660000015283,0.004389660000015283,0.009860000000116997,0.10874780000085593,8,12,True,True,0.11214300000028743,1001baee8c233ad5ea0ec567c2ceebfdc13c015383ced29c9e6f8fe725f424bb
E3,euclidean_planned,15.0,1020,local,euclidean,euclidean,dubins,weighted_delay,20,3,3117.389714117462,26.418556899300526,36.90090290150995,16.91259059729435,106.15345813466375,236.5891496685154,78.05971687783364,10,0.028586799999175128,0.02476560000104655,0.002476560000104655,0.0049051000005420065,0.05335240000022168,13,20,True,True,0.057035300000279676,1001baee8c233ad5ea0ec567c2ceebfdc13c015383ced29c9e6f8fe725f424bb
E3,dubins_aware,15.0,1021,local,dubins,dubins,dubins,weighted_delay,20,3,3057.143107786282,21.681866012668667,24.742369366871323,21.23800616140646,84.16306038909075,195.04694047353541,73.44618583211839,10,0.06556669999918086,0.018125600003259024,0.0018125600003259025,0.004170700000031502,0.08369230000243988,9,4,True,True,0.085985099998652,df7b2fb3a792a870ab01b5c04f1e66716665fbe460175102db843fa43d4f1bd8
E3,euclidean_planned,15.0,1021,local,euclidean,euclidean,dubins,weighted_delay,20,3,3831.7011860850675,27.175185716915372,31.63346320512573,24.40153041905883,91.06493307997204,229.83880085540838,73.44618583211839,10,0.02626339999915217,0.01176840000152879,0.001176840000152879,0.004032699998788303,0.03803180000068096,6,8,True,True,0.04079310000088299,df7b2fb3a792a870ab01b5c04f1e66716665fbe460175102db843fa43d4f1bd8
E3,dubins_aware,15.0,1022,local,dubins,dubins,dubins,weighted_delay,20,3,2531.197868874588,24.33844104687104,28.77133410121557,18.79623708452107,88.26808284818212,212.45293265800282,79.60962116856413,10,0.12402440000005299,0.028918399995745858,0.0028918399995745856,0.004823799999940093,0.15294279999579885,11,6,True,True,0.1557849000000715,6b6e26d1160ba073fe523c9854b6299f2f053f994fa2aee7cbeb3da6848daf32
E3,euclidean_planned,15.0,1022,local,euclidean,euclidean,dubins,weighted_delay,20,3,3064.827337549453,29.469493630283203,36.39345373997692,19.31736265281731,109.6866150405598,243.74032257877138,79.60962116856413,10,0.03494470000077854,0.014073700000153622,0.001407370000015362,0.002636900000652531,0.04901840000093216,12,16,True,True,0.051765999998679035,6b6e26d1160ba073fe523c9854b6299f2f053f994fa2aee7cbeb3da6848daf32
E3,dubins_aware,15.0,1023,local,dubins,dubins,dubins,weighted_delay,20,3,2536.3676550764235,23.05788777342203,26.585667080206832,18.206773170839963,90.07879777361984,198.83178890779942,76.22181400262484,10,0.04771939999955066,0.03191740000329446,0.003191740000329446,0.007191599999714526,0.07963680000284512,9,7,True,True,0.08272980000037933,971f04304dfb7f062ff1a537d79654d31f72d1eb823eadcb31f34dc76024564f
E3,euclidean_planned,15.0,1023,local,euclidean,euclidean,dubins,weighted_delay,20,3,3354.8234889920986,30.498395354473622,32.16042364381055,23.507829649984668,105.7517822149415,221.17468229055288,76.22181400262484,10,0.02285409999967669,0.012050100001943065,0.0012050100001943064,0.002253200000268407,0.034904200001619756,8,15,True,True,0.03775189999942086,971f04304dfb7f062ff1a537d79654d31f72d1eb823eadcb31f34dc76024564f
E3,dubins_aware,15.0,1024,local,dubins,dubins,dubins,weighted_delay,20,3,2272.223276892325,24.17258805204601,29.623066676612815,17.078986708820967,83.23302170715476,193.14422079478504,80.90978544727989,10,0.0620455000007496,0.06502669999827049,0.006502669999827048,0.014407599999685772,0.12707219999902009,11,17,True,True,0.13031520000004093,009032acb7b4b2e7578c927d8223be32fb4285484c69ea5021ad3b76469c3c73
E3,euclidean_planned,15.0,1024,local,euclidean,euclidean,dubins,weighted_delay,20,3,2451.435051284349,26.07909629025903,33.59213238303163,16.45068624830397,86.98385916618749,215.37985515805133,80.90978544727989,10,0.018277200000738958,0.021280599999954575,0.0021280599999954574,0.004660300000978168,0.03955780000069353,8,19,True,True,0.04249759999947855,009032acb7b4b2e7578c927d8223be32fb4285484c69ea5021ad3b76469c3c73
E3,dubins_aware,15.0,1025,local,dubins,dubins,dubins,weighted_delay,20,3,2567.99080428803,21.948639352889145,27.355009909747725,19.387073282534015,84.61358350105624,195.45920908763412,76.94788546796208,10,0.062489100000675535,0.046153100000083214,0.0046153100000083215,0.011213800000405172,0.10864220000075875,12,13,True,True,0.11135579999972833,7a1874e5758d0e1a7f2fe08cb8c00ecbaed5986eea35baf6666da498a125ec50
E3,euclidean_planned,15.0,1025,local,euclidean,euclidean,dubins,weighted_delay,20,3,2995.5727069712875,25.603185529669123,30.84157068541188,24.339712898697226,89.25852358377108,213.59841981658786,76.94788546796208,10,0.012858899999628193,0.011069300000599469,0.001106930000059947,0.0018694000009418232,0.023928200000227662,2,1,True,True,0.026906000000963104,7a1874e5758d0e1a7f2fe08cb8c00ecbaed5986eea35baf6666da498a125ec50
E3,dubins_aware,15.0,1026,local,dubins,dubins,dubins,weighted_delay,20,3,2377.696274998054,20.322190384598752,28.13878284181488,14.778805305138677,90.10306800825195,200.2035870469486,77.87241057760765,10,0.062331800001629745,0.05773199999566714,0.005773199999566714,0.013041700000030687,0.12006379999729688,17,18,True,True,0.12293209999916144,5354adeb16e69a6cdf7ab1b05ac974ee120bedfd7c3d96cfdd97bb2697fa7616
E3,euclidean_planned,15.0,1026,local,euclidean,euclidean,dubins,weighted_delay,20,3,3159.1235586224498,27.001056056602135,34.31518235204822,21.12176700047847,102.61866320590956,230.87768879754043,77.87241057760765,10,0.017937599999640952,0.01562460000241117,0.0015624600002411171,0.0030310999991343124,0.03356220000205212,6,12,True,True,0.03649620000032883,5354adeb16e69a6cdf7ab1b05ac974ee120bedfd7c3d96cfdd97bb2697fa7616
E3,dubins_aware,15.0,1027,local,dubins,dubins,dubins,weighted_delay,20,3,3229.499020084003,23.92221496358521,28.47613760664703,22.87700392301505,80.00431578195455,191.21452598710846,87.49322741588529,10,0.0628521999988152,0.05738670000391721,0.005738670000391721,0.018911500001195236,0.12023890000273241,8,11,True,True,0.12322470000071917,5a01aa40a5f874f021ac5755f3cef72b9303bf75e5bbcea2098f9cd43ebe18f2
E3,euclidean_planned,15.0,1027,local,euclidean,euclidean,dubins,weighted_delay,20,3,4045.3118901231455,29.965273260171447,35.329918562768874,29.217925711875655,100.18544299337303,226.19166531971973,87.49322741588529,10,0.01431860000047891,0.013831500004016561,0.0013831500004016562,0.003676300000734045,0.02815010000449547,4,6,True,True,0.031221599998389138,5a01aa40a5f874f021ac5755f3cef72b9303bf75e5bbcea2098f9cd43ebe18f2
E3,dubins_aware,15.0,1028,local,dubins,dubins,dubins,weighted_delay,20,3,2738.221206513187,25.121295472598046,28.554989815191835,21.720218723515845,90.99415072230914,205.9127915883894,74.21904947241396,10,0.0449533999999403,0.03711039999870991,0.003711039999870991,0.009826800000155345,0.08206379999865021,7,8,True,True,0.08491890000004787,cd729785c6a9432bc600b72ef5e253a966d74a5fdb62a6e12d51188bf595a0da
E3,euclidean_planned,15.0,1028,local,euclidean,euclidean,dubins,weighted_delay,20,3,3277.0017000025273,30.0642357798397,36.929506068901574,20.428311676797072,99.65657208885257,234.86722227621624,74.21904947241396,10,0.018563400000857655,0.01836120000189112,0.001836120000189112,0.0036259000007703435,0.036924600002748775,4,9,True,True,0.04064499999913096,cd729785c6a9432bc600b72ef5e253a966d74a5fdb62a6e12d51188bf595a0da
E3,dubins_aware,15.0,1029,local,dubins,dubins,dubins,weighted_delay,20,3,2035.5984937167152,20.98555148161562,23.680263414327552,18.129735564572673,89.48525373950912,208.5540738847713,68.8142425626547,10,0.044652399999904446,0.012653199999476783,0.0012653199999476783,0.004058900000018184,0.05730559999938123,1,1,True,True,0.059944000000541564,289e05b67633ae430dfe90eb1bdb2ccc2601fbb327c6f4bf4fe6ea676c23084e
E3,euclidean_planned,15.0,1029,local,euclidean,euclidean,dubins,weighted_delay,20,3,2179.918157408322,22.473383066065175,26.301276946143606,19.427899258282103,83.15162133860548,220.30907067846124,68.8142425626547,10,0.02580850000049395,0.0076490999963425566,0.0007649099996342556,0.002156299999114708,0.03345759999683651,7,9,True,True,0.03615220000028785,289e05b67633ae430dfe90eb1bdb2ccc2601fbb327c6f4bf4fe6ea676c23084e
