turning_radius,seed,comparison,metric,variant_A,variant_B,value_A,value_B,absolute_difference,relative_difference_percent,outcome_A_lower_is_better,scenario_fingerprint,relative_improvement_percent
5.0,1017,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,19.707059506475733,20.152112793604623,-0.44505328712888925,-2.2084696115343756,win,d3731cf6480733eee118034c6e2dcd91656cc7c7e6f081edb3c172430babecab,2.2084696115343756
5.0,1017,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,2305.7259622576607,2357.797196851741,-52.071234594080124,-2.208469611534379,win,d3731cf6480733eee118034c6e2dcd91656cc7c7e6f081edb3c172430babecab,2.208469611534379
5.0,1017,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,14.203274250159913,14.874328866646932,-0.6710546164870195,-4.511495089985145,win,d3731cf6480733eee118034c6e2dcd91656cc7c7e6f081edb3c172430babecab,4.511495089985145
5.0,1017,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,122.76874332830846,122.77630800505749,-0.007564676749026944,-0.0061613489377081885,win,d3731cf6480733eee118034c6e2dcd91656cc7c7e6f081edb3c172430babecab,0.0061613489377081885
5.0,1018,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,14.735983421266225,14.114308352818512,0.621675068447713,4.404573379775776,loss,93c6d838798c64b02f9a6e3036c99b338cfece021c5d8a6375bf7d4f9e772368,-4.404573379775776
5.0,1018,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1458.8623587053562,1397.3165269290328,61.54583177632344,4.404573379775766,loss,93c6d838798c64b02f9a6e3036c99b338cfece021c5d8a6375bf7d4f9e772368,-4.404573379775766
5.0,1018,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,15.063546893126931,14.01548053379104,1.0480663593358912,7.477919553375457,loss,93c6d838798c64b02f9a6e3036c99b338cfece021c5d8a6375bf7d4f9e772368,-7.477919553375457
5.0,1018,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,164.0511758175169,157.1729366004264,6.87823921709051,4.3762236462990725,loss,93c6d838798c64b02f9a6e3036c99b338cfece021c5d8a6375bf7d4f9e772368,-4.3762236462990725
5.0,1019,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,18.805162283908054,19.028234748357484,-0.22307246444943019,-1.1723234834943677,win,fdeee0a6bca067d09484cad1fc234a3663de23c8fd59e6155993da0fd0be0efe,1.1723234834943677
5.0,1019,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,2087.373013513794,2112.1340570676807,-24.761043553886793,-1.1723234834943697,win,fdeee0a6bca067d09484cad1fc234a3663de23c8fd59e6155993da0fd0be0efe,1.1723234834943697
5.0,1019,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,16.06193426686027,16.752454600125326,-0.6905203332650558,-4.121905414743759,win,fdeee0a6bca067d09484cad1fc234a3663de23c8fd59e6155993da0fd0be0efe,4.121905414743759
5.0,1019,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,151.1173053023079,143.27767094826294,7.839634354044961,5.471637207779448,loss,fdeee0a6bca067d09484cad1fc234a3663de23c8fd59e6155993da0fd0be0efe,-5.471637207779448
5.0,1020,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,16.79881936463508,17.189901026574095,-0.3910816619390154,-2.2750663970341485,win,61fa3abaf3043c30451a4bd971b70138c2eba799e0be32faf509c446e3eb48fe,2.2750663970341485
5.0,1020,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1982.2606850269392,2028.408321135743,-46.14763610880391,-2.2750663970341534,win,61fa3abaf3043c30451a4bd971b70138c2eba799e0be32faf509c446e3eb48fe,2.2750663970341534
5.0,1020,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,13.55612725490584,12.84515483543823,0.7109724194676108,5.534946278001444,loss,61fa3abaf3043c30451a4bd971b70138c2eba799e0be32faf509c446e3eb48fe,-5.534946278001444
